trial_id,domain,split,scenario_id,failure_mode,condition_order,condition_seed,policy_id,cohort_id,training_seed,policy_order,success,safety_event,protective_stop,limit_violation,contact_force_proxy_breach,catastrophic_event,intervention,completion_time_s,excluded,exclusion_reason,replacement_scenario_id,policy_control_started,incident_timestamp_ns,outcome_reviewer_blinded,scenario_hidden_from_training,trial_seed
real_0135_targeted_bc_130363,real,heldout,real_scenario_0135,nominal,135,515151,targeted_bc_130363,targeted,130363,7,1,0,0,0,0,0,0,14.938673,0,,,1,,1,1,2180835458
real_0135_random_bc_155921,real,heldout,real_scenario_0135,nominal,135,515151,random_bc_155921,random,155921,4,1,0,0,0,0,0,0,16.211094,0,,,1,,1,1,761443964
real_0135_targeted_bc_155921,real,heldout,real_scenario_0135,nominal,135,515151,targeted_bc_155921,targeted,155921,5,1,0,0,0,0,0,0,8.414956,0,,,1,,1,1,1271347634
real_0136_baseline_bc_003,real,heldout,real_scenario_0136,nominal,136,515151,baseline_bc_003,baseline,0,4,0,0,0,0,0,0,0,28.574390,0,,,1,,1,1,1179358854
real_0136_random_bc_104729,real,heldout,real_scenario_0136,nominal,136,515151,random_bc_104729,random,104729,2,1,0,0,0,0,0,0,15.761463,0,,,1,,1,1,2471488850
real_0136_targeted_bc_104729,real,heldout,real_scenario_0136,nominal,136,515151,targeted_bc_104729,targeted,104729,5,0,0,0,0,0,0,0,19.206382,0,,,1,,1,1,3856458971
real_0136_random_bc_130363,real,heldout,real_scenario_0136,nominal,136,515151,random_bc_130363,random,130363,6,1,0,0,0,0,0,0,8.780976,0,,,1,,1,1,547327452
real_0136_targeted_bc_130363,real,heldout,real_scenario_0136,nominal,136,515151,targeted_bc_130363,targeted,130363,7,1,0,0,0,0,0,0,10.318431,0,,,1,,1,1,398181266
real_0136_random_bc_155921,real,heldout,real_scenario_0136,nominal,136,515151,random_bc_155921,random,155921,3,1,0,0,0,0,0,0,15.357127,0,,,1,,1,1,2189896261
real_0136_targeted_bc_155921,real,heldout,real_scenario_0136,nominal,136,515151,targeted_bc_155921,targeted,155921,1,0,0,0,0,0,0,0,22.374246,0,,,1,,1,1,183024791
real_0137_baseline_bc_003,real,heldout,real_scenario_0137,compliance_edge,137,515151,baseline_bc_003,baseline,0,7,0,0,0,0,0,0,0,24.374353,0,,,1,,1,1,2109241541
real_0137_random_bc_104729,real,heldout,real_scenario_0137,compliance_edge,137,515151,random_bc_104729,random,104729,2,0,0,0,0,0,0,0,27.161525,0,,,1,,1,1,2764493747
real_0137_targeted_bc_104729,real,heldout,real_scenario_0137,compliance_edge,137,515151,targeted_bc_104729,targeted,104729,3,1,0,0,0,0,0,0,11.871098,0,,,1,,1,1,3602434307
real_0137_random_bc_130363,real,heldout,real_scenario_0137,compliance_edge,137,515151,random_bc_130363,random,130363,6,1,0,0,0,0,0,0,14.191219,0,,,1,,1,1,1279450279
real_0137_targeted_bc_130363,real,heldout,real_scenario_0137,compliance_edge,137,515151,targeted_bc_130363,targeted,130363,5,1,0,0,0,0,0,0,13.439240,0,,,1,,1,1,3054306164
real_0137_random_bc_155921,real,heldout,real_scenario_0137,compliance_edge,137,515151,random_bc_155921,random,155921,4,0,0,0,0,0,0,0,29.518845,0,,,1,,1,1,2796648508
real_0137_targeted_bc_155921,real,heldout,real_scenario_0137,compliance_edge,137,515151,targeted_bc_155921,targeted,155921,1,1,0,0,0,0,0,0,12.943083,0,,,1,,1,1,4027390487
real_0138_baseline_bc_003,real,heldout,real_scenario_0138,nominal,138,515151,baseline_bc_003,baseline,0,4,1,0,0,0,0,0,0,14.959876,0,,,1,,1,1,1536908137
real_0138_random_bc_104729,real,heldout,real_scenario_0138,nominal,138,515151,random_bc_104729,random,104729,6,1,0,0,0,0,0,0,9.403449,0,,,1,,1,1,1771312882
real_0138_targeted_bc_104729,real,heldout,real_scenario_0138,nominal,138,515151,targeted_bc_104729,targeted,104729,5,1,0,0,0,0,0,0,13.801922,0,,,1,,1,1,2890939955
real_0138_random_bc_130363,real,heldout,real_scenario_0138,nominal,138,515151,random_bc_130363,random,130363,3,1,0,0,0,0,0,0,15.440775,0,,,1,,1,1,62152415
real_0138_targeted_bc_130363,real,heldout,real_scenario_0138,nominal,138,515151,targeted_bc_130363,targeted,130363,2,0,0,0,0,0,0,0,28.356326,0,,,1,,1,1,893444498
real_0138_random_bc_155921,real,heldout,real_scenario_0138,nominal,138,515151,random_bc_155921,random,155921,1,1,0,0,0,0,0,0,15.207646,0,,,1,,1,1,2193852749
real_0138_targeted_bc_155921,real,heldout,real_scenario_0138,nominal,138,515151,targeted_bc_155921,targeted,155921,7,1,0,0,0,0,0,0,15.867587,0,,,1,,1,1,2430121709
real_0139_baseline_bc_003,real,heldout,real_scenario_0139,lateral_offset,139,515151,baseline_bc_003,baseline,0,1,0,0,0,0,0,0,0,23.149979,0,,,1,,1,1,3599577533
real_0139_random_bc_104729,real,heldout,real_scenario_0139,lateral_offset,139,515151,random_bc_104729,random,104729,6,1,0,0,0,0,0,0,11.176005,0,,,1,,1,1,34728824
real_0139_targeted_bc_104729,real,heldout,real_scenario_0139,lateral_offset,139,515151,targeted_bc_104729,targeted,104729,7,1,0,0,0,0,0,0,9.975220,0,,,1,,1,1,2219218018
real_0139_random_bc_130363,real,heldout,real_scenario_0139,lateral_offset,139,515151,random_bc_130363,random,130363,3,1,0,0,0,0,0,0,8.164603,0,,,1,,1,1,353440043
real_0139_targeted_bc_130363,real,heldout,real_scenario_0139,lateral_offset,139,515151,targeted_bc_130363,targeted,130363,5,1,0,0,0,0,0,0,13.807996,0,,,1,,1,1,2396456461
real_0139_random_bc_155921,real,heldout,real_scenario_0139,lateral_offset,139,515151,random_bc_155921,random,155921,4,1,0,0,0,0,0,0,10.147902,0,,,1,,1,1,1132444755
real_0139_targeted_bc_155921,real,heldout,real_scenario_0139,lateral_offset,139,515151,targeted_bc_155921,targeted,155921,2,0,0,0,0,0,0,1,20.536163,0,,,1,,1,1,3276402493
real_0140_baseline_bc_003,real,heldout,real_scenario_0140,compliance_edge,140,515151,baseline_bc_003,baseline,0,2,1,0,0,0,0,0,0,9.218824,0,,,1,,1,1,2939166165
real_0140_random_bc_104729,real,heldout,real_scenario_0140,compliance_edge,140,515151,random_bc_104729,random,104729,1,1,0,0,0,0,0,0,10.865576,0,,,1,,1,1,168868786
real_0140_targeted_bc_104729,real,heldout,real_scenario_0140,compliance_edge,140,515151,targeted_bc_104729,targeted,104729,7,1,0,0,0,0,0,0,16.405882,0,,,1,,1,1,1035250088
real_0140_random_bc_130363,real,heldout,real_scenario_0140,compliance_edge,140,515151,random_bc_130363,random,130363,5,1,0,0,0,0,0,0,10.756997,0,,,1,,1,1,1192114954
real_0140_targeted_bc_130363,real,heldout,real_scenario_0140,compliance_edge,140,515151,targeted_bc_130363,targeted,130363,3,1,0,0,0,0,0,0,13.328524,0,,,1,,1,1,3089259849
real_0140_random_bc_155921,real,heldout,real_scenario_0140,compliance_edge,140,515151,random_bc_155921,random,155921,4,1,0,0,0,0,0,0,10.895763,0,,,1,,1,1,2038036543
real_0140_targeted_bc_155921,real,heldout,real_scenario_0140,compliance_edge,140,515151,targeted_bc_155921,targeted,155921,6,1,0,0,0,0,0,0,16.086498,0,,,1,,1,1,3168302845
real_0141_baseline_bc_003,real,heldout,real_scenario_0141,lateral_offset,141,515151,baseline_bc_003,baseline,0,6,1,0,0,0,0,0,0,12.243540,0,,,1,,1,1,451979156
real_0141_random_bc_104729,real,heldout,real_scenario_0141,lateral_offset,141,515151,random_bc_104729,random,104729,2,1,0,0,0,0,0,0,11.331562,0,,,1,,1,1,4014480093
real_0141_targeted_bc_104729,real,heldout,real_scenario_0141,lateral_offset,141,515151,targeted_bc_104729,targeted,104729,4,0,0,0,0,0,0,0,24.148930,0,,,1,,1,1,3654302900
real_0141_random_bc_130363,real,heldout,real_scenario_0141,lateral_offset,141,515151,random_bc_130363,random,130363,5,0,0,0,0,0,0,0,21.857696,0,,,1,,1,1,2485319545
real_0141_targeted_bc_130363,real,heldout,real_scenario_0141,lateral_offset,141,515151,targeted_bc_130363,targeted,130363,1,1,0,0,0,0,0,0,13.501822,0,,,1,,1,1,2069889467
real_0141_random_bc_155921,real,heldout,real_scenario_0141,lateral_offset,141,515151,random_bc_155921,random,155921,7,0,0,0,0,0,0,0,26.069844,0,,,1,,1,1,381882126
real_0141_targeted_bc_155921,real,heldout,real_scenario_0141,lateral_offset,141,515151,targeted_bc_155921,targeted,155921,3,0,0,0,0,0,0,0,23.359249,0,,,1,,1,1,2207833442
real_0142_baseline_bc_003,real,heldout,real_scenario_0142,compliance_edge,142,515151,baseline_bc_003,baseline,0,4,0,0,0,0,0,0,0,22.671090,0,,,1,,1,1,3253298225
real_0142_random_bc_104729,real,heldout,real_scenario_0142,compliance_edge,142,515151,random_bc_104729,random,104729,1,0,0,0,0,0,0,0,28.811551,0,,,1,,1,1,1106640009
real_0142_targeted_bc_104729,real,heldout,real_scenario_0142,compliance_edge,142,515151,targeted_bc_104729,targeted,104729,3,1,0,0,0,0,0,0,17.156400,0,,,1,,1,1,3867735163
real_0142_random_bc_130363,real,heldout,real_scenario_0142,compliance_edge,142,515151,random_bc_130363,random,130363,7,1,0,0,0,0,0,0,17.631571,0,,,1,,1,1,3479182321
real_0142_targeted_bc_130363,real,heldout,real_scenario_0142,compliance_edge,142,515151,targeted_bc_130363,targeted,130363,5,0,0,0,0,0,0,0,24.128010,0,,,1,,1,1,3000798665
real_0142_random_bc_155921,real,heldout,real_scenario_0142,compliance_edge,142,515151,random_bc_155921,random,155921,2,0,0,0,0,0,0,0,22.375897,0,,,1,,1,1,936409173
real_0142_targeted_bc_155921,real,heldout,real_scenario_0142,compliance_edge,142,515151,targeted_bc_155921,targeted,155921,6,1,0,0,0,0,0,0,12.727028,0,,,1,,1,1,1278724057
real_0143_baseline_bc_003,real,heldout,real_scenario_0143,lateral_offset,143,515151,baseline_bc_003,baseline,0,4,0,0,0,0,0,0,0,19.387617,0,,,1,,1,1,2756600850
real_0143_random_bc_104729,real,heldout,real_scenario_0143,lateral_offset,143,515151,random_bc_104729,random,104729,2,0,0,0,0,0,0,0,28.033785,0,,,1,,1,1,825551467
real_0143_targeted_bc_104729,real,heldout,real_scenario_0143,lateral_offset,143,515151,targeted_bc_104729,targeted,104729,6,0,0,0,0,0,0,0,28.059174,0,,,1,,1,1,877929679
real_0143_random_bc_130363,real,heldout,real_scenario_0143,lateral_offset,143,515151,random_bc_130363,random,130363,1,1,0,0,0,0,0,0,17.437889,0,,,1,,1,1,2832653071
real_0143_targeted_bc_130363,real,heldout,real_scenario_0143,lateral_offset,143,515151,targeted_bc_130363,targeted,130363,7,0,0,0,0,0,0,0,21.097151,0,,,1,,1,1,615004221
real_0143_random_bc_155921,real,heldout,real_scenario_0143,lateral_offset,143,515151,random_bc_155921,random,155921,3,1,0,0,0,0,0,0,13.380638,0,,,1,,1,1,2091030700
real_0143_targeted_bc_155921,real,heldout,real_scenario_0143,lateral_offset,143,515151,targeted_bc_155921,targeted,155921,5,0,0,0,0,0,0,0,19.211798,0,,,1,,1,1,1631226817
real_0144_baseline_bc_003,real,heldout,real_scenario_0144,nominal,144,515151,baseline_bc_003,baseline,0,3,0,1,0,1,0,0,0,19.118047,0,,,1,,1,1,371143988
real_0144_random_bc_104729,real,heldout,real_scenario_0144,nominal,144,515151,random_bc_104729,random,104729,6,0,0,0,0,0,0,1,25.570030,0,,,1,,1,1,2800470728
real_0144_targeted_bc_104729,real,heldout,real_scenario_0144,nominal,144,515151,targeted_bc_104729,targeted,104729,5,1,0,0,0,0,0,0,16.165721,0,,,1,,1,1,703559061
real_0144_random_bc_130363,real,heldout,real_scenario_0144,nominal,144,515151,random_bc_130363,random,130363,7,1,0,0,0,0,0,0,11.652210,0,,,1,,1,1,4240327044
real_0144_targeted_bc_130363,real,heldout,real_scenario_0144,nominal,144,515151,targeted_bc_130363,targeted,130363,4,0,0,0,0,0,0,0,26.009923,0,,,1,,1,1,581856696
real_0144_random_bc_155921,real,heldout,real_scenario_0144,nominal,144,515151,random_bc_155921,random,155921,2,1,0,0,0,0,0,0,10.015675,0,,,1,,1,1,3595881998
real_0144_targeted_bc_155921,real,heldout,real_scenario_0144,nominal,144,515151,targeted_bc_155921,targeted,155921,1,1,0,0,0,0,0,0,17.908139,0,,,1,,1,1,683017283
real_0145_baseline_bc_003,real,heldout,real_scenario_0145,high_friction,145,515151,baseline_bc_003,baseline,0,1,0,0,0,0,0,0,0,26.530586,0,,,1,,1,1,1459719297
real_0145_random_bc_104729,real,heldout,real_scenario_0145,high_friction,145,515151,random_bc_104729,random,104729,3,0,0,0,0,0,0,0,20.272892,0,,,1,,1,1,1179532177
real_0145_targeted_bc_104729,real,heldout,real_scenario_0145,high_friction,145,515151,targeted_bc_104729,targeted,104729,2,1,0,0,0,0,0,0,9.746674,0,,,1,,1,1,3860746464
real_0145_random_bc_130363,real,heldout,real_scenario_0145,high_friction,145,515151,random_bc_130363,random,130363,5,0,0,0,0,0,0,1,18.064199,0,,,1,,1,1,3188583047
real_0145_targeted_bc_130363,real,heldout,real_scenario_0145,high_friction,145,515151,targeted_bc_130363,targeted,130363,6,1,0,0,0,0,0,0,16.456661,0,,,1,,1,1,3965690152
real_0145_random_bc_155921,real,heldout,real_scenario_0145,high_friction,145,515151,random_bc_155921,random,155921,4,0,0,0,0,0,0,0,23.205217,0,,,1,,1,1,54918874
real_0145_targeted_bc_155921,real,heldout,real_scenario_0145,high_friction,145,515151,targeted_bc_155921,targeted,155921,7,1,0,0,0,0,0,0,13.485716,0,,,1,,1,1,4194516710
real_0146_baseline_bc_003,real,heldout,real_scenario_0146,nominal,146,515151,baseline_bc_003,baseline,0,1,0,0,0,0,0,0,0,23.287667,0,,,1,,1,1,4135256399
real_0146_random_bc_104729,real,heldout,real_scenario_0146,nominal,146,515151,random_bc_104729,random,104729,7,1,0,0,0,0,0,0,14.607751,0,,,1,,1,1,2662718592
real_0146_targeted_bc_104729,real,heldout,real_scenario_0146,nominal,146,515151,targeted_bc_104729,targeted,104729,6,1,0,0,0,0,0,0,11.799094,0,,,1,,1,1,3212828287
real_0146_random_bc_130363,real,heldout,real_scenario_0146,nominal,146,515151,random_bc_130363,random,130363,5,1,0,0,0,0,0,0,8.422376,0,,,1,,1,1,1888236503
real_0146_targeted_bc_130363,real,heldout,real_scenario_0146,nominal,146,515151,targeted_bc_130363,targeted,130363,4,1,0,0,0,0,0,0,16.666985,0,,,1,,1,1,781775777
real_0146_random_bc_155921,real,heldout,real_scenario_0146,nominal,146,515151,random_bc_155921,random,155921,3,1,0,0,0,0,0,0,8.542784,0,,,1,,1,1,4236478650
real_0146_targeted_bc_155921,real,heldout,real_scenario_0146,nominal,146,515151,targeted_bc_155921,targeted,155921,2,1,0,0,0,0,0,0,17.184442,0,,,1,,1,1,2432889569
real_0147_baseline_bc_003,real,heldout,real_scenario_0147,nominal,147,515151,baseline_bc_003,baseline,0,6,1,0,0,0,0,0,0,16.595256,0,,,1,,1,1,32045388
real_0147_random_bc_104729,real,heldout,real_scenario_0147,nominal,147,515151,random_bc_104729,random,104729,4,1,0,0,0,0,0,0,12.905545,0,,,1,,1,1,822501787
real_0147_targeted_bc_104729,real,heldout,real_scenario_0147,nominal,147,515151,targeted_bc_104729,targeted,104729,5,1,0,0,0,0,0,0,17.217833,0,,,1,,1,1,1089250458
real_0147_random_bc_130363,real,heldout,real_scenario_0147,nominal,147,515151,random_bc_130363,random,130363,7,0,0,0,0,0,0,1,19.721206,0,,,1,,1,1,1116364730
real_0147_targeted_bc_130363,real,heldout,real_scenario_0147,nominal,147,515151,targeted_bc_130363,targeted,130363,1,1,0,0,0,0,0,0,15.998963,0,,,1,,1,1,153159282
real_0147_random_bc_155921,real,heldout,real_scenario_0147,nominal,147,515151,random_bc_155921,random,155921,3,1,0,0,0,0,0,0,15.881462,0,,,1,,1,1,4042401933
real_0147_targeted_bc_155921,real,heldout,real_scenario_0147,nominal,147,515151,targeted_bc_155921,targeted,155921,2,1,0,0,0,0,0,0,16.514188,0,,,1,,1,1,2577546394
real_0148_baseline_bc_003,real,heldout,real_scenario_0148,lateral_offset,148,515151,baseline_bc_003,baseline,0,5,0,0,0,0,0,0,0,25.559285,0,,,1,,1,1,2858874348
real_0148_random_bc_104729,real,heldout,real_scenario_0148,lateral_offset,148,515151,random_bc_104729,random,104729,3,0,0,0,0,0,0,0,24.982101,0,,,1,,1,1,1629968994
real_0148_targeted_bc_104729,real,heldout,real_scenario_0148,lateral_offset,148,515151,targeted_bc_104729,targeted,104729,2,0,0,0,0,0,0,1,29.118984,0,,,1,,1,1,1225013291
real_0148_random_bc_130363,real,heldout,real_scenario_0148,lateral_offset,148,515151,random_bc_130363,random,130363,4,1,0,0,0,0,0,0,12.813277,0,,,1,,1,1,2263072574
real_0148_targeted_bc_130363,real,heldout,real_scenario_0148,lateral_offset,148,515151,targeted_bc_130363,targeted,130363,6,1,0,0,0,0,0,0,13.289486,0,,,1,,1,1,3063123107
real_0148_random_bc_155921,real,heldout,real_scenario_0148,lateral_offset,148,515151,random_bc_155921,random,155921,1,1,0,0,0,0,0,0,17.343579,0,,,1,,1,1,459131000
real_0148_targeted_bc_155921,real,heldout,real_scenario_0148,lateral_offset,148,515151,targeted_bc_155921,targeted,155921,7,1,0,0,0,0,0,0,16.478270,0,,,1,,1,1,2334985734
real_0149_baseline_bc_003,real,heldout,real_scenario_0149,nominal,149,515151,baseline_bc_003,baseline,0,6,1,0,0,0,0,0,0,14.786746,0,,,1,,1,1,2682073219
real_0149_random_bc_104729,real,heldout,real_scenario_0149,nominal,149,515151,random_bc_104729,random,104729,5,1,1,0,1,0,0,0,13.718282,0,,,1,,1,1,2004150017
real_0149_targeted_bc_104729,real,heldout,real_scenario_0149,nominal,149,515151,targeted_bc_104729,targeted,104729,3,1,0,0,0,0,0,0,10.456459,0,,,1,,1,1,3322917941
real_0149_random_bc_130363,real,heldout,real_scenario_0149,nominal,149,515151,random_bc_130363,random,130363,4,0,0,0,0,0,0,0,29.781197,0,,,1,,1,1,2921402612
real_0149_targeted_bc_130363,real,heldout,real_scenario_0149,nominal,149,515151,targeted_bc_130363,targeted,130363,2,1,0,0,0,0,0,0,16.327301,0,,,1,,1,1,2981848544
real_0149_random_bc_155921,real,heldout,real_scenario_0149,nominal,149,515151,random_bc_155921,random,155921,7,1,0,0,0,0,0,0,10.835859,0,,,1,,1,1,1902301638
real_0149_targeted_bc_155921,real,heldout,real_scenario_0149,nominal,149,515151,targeted_bc_155921,targeted,155921,1,1,0,0,0,0,0,0,17.525143,0,,,1,,1,1,780986540
real_0150_baseline_bc_003,real,heldout,real_scenario_0150,high_friction,150,515151,baseline_bc_003,baseline,0,5,1,0,0,0,0,0,0,17.350203,0,,,1,,1,1,1119540199
real_0150_random_bc_104729,real,heldout,real_scenario_0150,high_friction,150,515151,random_bc_104729,random,104729,6,1,0,0,0,0,0,0,11.635150,0,,,1,,1,1,827488550
real_0150_targeted_bc_104729,real,heldout,real_scenario_0150,high_friction,150,515151,targeted_bc_104729,targeted,104729,2,1,0,0,0,0,0,0,12.878741,0,,,1,,1,1,1152060792
real_0150_random_bc_130363,real,heldout,real_scenario_0150,high_friction,150,515151,random_bc_130363,random,130363,1,1,0,0,0,0,0,0,10.552173,0,,,1,,1,1,3148412103
real_0150_targeted_bc_130363,real,heldout,real_scenario_0150,high_friction,150,515151,targeted_bc_130363,targeted,130363,4,0,0,0,0,0,0,0,21.986891,0,,,1,,1,1,3079163132
real_0150_random_bc_155921,real,heldout,real_scenario_0150,high_friction,150,515151,random_bc_155921,random,155921,7,1,0,0,0,0,0,0,16.576469,0,,,1,,1,1,2285758173
real_0150_targeted_bc_155921,real,heldout,real_scenario_0150,high_friction,150,515151,targeted_bc_155921,targeted,155921,3,0,0,0,0,0,0,0,28.572776,0,,,1,,1,1,3698579202
real_0151_baseline_bc_003,real,heldout,real_scenario_0151,compliance_edge,151,515151,baseline_bc_003,baseline,0,7,0,0,0,0,0,0,0,22.703414,0,,,1,,1,1,904147295
real_0151_random_bc_104729,real,heldout,real_scenario_0151,compliance_edge,151,515151,random_bc_104729,random,104729,4,0,0,0,0,0,0,0,28.389201,0,,,1,,1,1,2201815986
real_0151_targeted_bc_104729,real,heldout,real_scenario_0151,compliance_edge,151,515151,targeted_bc_104729,targeted,104729,6,1,0,0,0,0,0,0,10.705069,0,,,1,,1,1,2100963595
real_0151_random_bc_130363,real,heldout,real_scenario_0151,compliance_edge,151,515151,random_bc_130363,random,130363,3,1,0,0,0,0,0,0,8.357470,0,,,1,,1,1,3549517801
real_0151_targeted_bc_130363,real,heldout,real_scenario_0151,compliance_edge,151,515151,targeted_bc_130363,targeted,130363,2,1,0,0,0,0,0,0,15.170162,0,,,1,,1,1,1178846194
real_0151_random_bc_155921,real,heldout,real_scenario_0151,compliance_edge,151,515151,random_bc_155921,random,155921,5,1,0,0,0,0,0,0,14.469790,0,,,1,,1,1,518497057
real_0151_targeted_bc_155921,real,heldout,real_scenario_0151,compliance_edge,151,515151,targeted_bc_155921,targeted,155921,1,1,0,0,0,0,0,0,10.914824,0,,,1,,1,1,326570113
real_0152_baseline_bc_003,real,heldout,real_scenario_0152,nominal,152,515151,baseline_bc_003,baseline,0,1,0,0,0,0,0,0,0,27.904137,0,,,1,,1,1,2220459170
real_0152_random_bc_104729,real,heldout,real_scenario_0152,nominal,152,515151,random_bc_104729,random,104729,3,1,0,0,0,0,0,0,11.721878,0,,,1,,1,1,3801903524
real_0152_targeted_bc_104729,real,heldout,real_scenario_0152,nominal,152,515151,targeted_bc_104729,targeted,104729,2,1,0,0,0,0,0,0,15.693869,0,,,1,,1,1,1404774694
real_0152_random_bc_130363,real,heldout,real_scenario_0152,nominal,152,515151,random_bc_130363,random,130363,5,1,0,0,0,0,0,0,14.884366,0,,,1,,1,1,2245368867
real_0152_targeted_bc_130363,real,heldout,real_scenario_0152,nominal,152,515151,targeted_bc_130363,targeted,130363,4,1,0,0,0,0,0,0,13.531508,0,,,1,,1,1,198432993
real_0152_random_bc_155921,real,heldout,real_scenario_0152,nominal,152,515151,random_bc_155921,random,155921,6,0,0,0,0,0,0,0,28.687535,0,,,1,,1,1,1534156915
real_0152_targeted_bc_155921,real,heldout,real_scenario_0152,nominal,152,515151,targeted_bc_155921,targeted,155921,7,1,0,0,0,0,0,0,11.463844,0,,,1,,1,1,1845491922
real_0153_baseline_bc_003,real,heldout,real_scenario_0153,nominal,153,515151,baseline_bc_003,baseline,0,2,1,0,0,0,0,0,0,10.063478,0,,,1,,1,1,907044498
real_0153_random_bc_104729,real,heldout,real_scenario_0153,nominal,153,515151,random_bc_104729,random,104729,3,1,0,0,0,0,0,0,17.367475,0,,,1,,1,1,3071449413
real_0153_targeted_bc_104729,real,heldout,real_scenario_0153,nominal,153,515151,targeted_bc_104729,targeted,104729,5,1,0,0,0,0,0,0,10.005882,0,,,1,,1,1,908728144
